productSoldId	productCode	ticketId
11612	sl1	4400
11613	sl2	4401
11614	sl3	4402
11615	ms	4402
11616	c2	4402
11617	d2	4403
11618	fl	4404
11619	d2	4404
11620	d3	4405
11621	ms	4405
11622	ms	4406
11623	sl2	4406
11624	fl	4406
11625	s2	4407
11626	d2	4408
11627	bf	4408
11628	d2	4409
11629	c3	4410
11630	sl2	4411
11631	c3	4412
11632	s1	4413
11633	c2	4413
11634	dk	4414
11635	fl	4414
11636	dk	4415
11637	sl2	4415
11638	d2	4416
11639	fl	4417
11640	s1	4417
11641	bf	4418
11642	c1	4419
11643	sl3	4420
11644	d3	4420
11645	ms	4421
11646	d1	4421
11647	c3	4422
11648	c2	4422
11658	sl3	4424
11659	bf	4424
11660	c2	4424
11661	c2	4424
11662	bf	4424
11663	d3	4424
11664	d2	4424
11665	d2	4424
11666	c1	4424
11667	sl3	4424
11668	d3	4424
11669	c2	4425
11670	sl2	4426
11671	c3	4426
11672	c1	4426
11673	bf	4426
11674	d1	4426
11675	c2	4426
11676	d2	4426
11677	dk	4426
11678	c2	4426
11679	sl1	4426
11680	dk	4426
11681	d3	4427
11682	sl1	4427
11683	d3	4427
11684	dk	4427
11685	d1	4427
11686	bf	4427
11687	c1	4427
11688	dk	4427
11689	d3	4427
11690	d2	4427
11691	d1	4427
11692	c1	4427
11693	sl1	4427
11694	sl2	4427
11695	d3	4427
11696	d3	4427
11697	sl1	4428
11698	c2	4428
11699	dk	4428
11700	d3	4428
11701	sl1	4428
11702	sl1	4428
11703	c3	4428
11704	d2	4428
11705	bf	4428
11706	d3	4429
11707	d3	4430
11708	sl1	4430
11709	d2	4430
11710	d1	4430
11711	sl3	4431
11712	d1	4431
11713	d3	4431
11714	sl3	4432
11715	c3	4432
11716	d2	4432
11717	sl1	4433
11718	d2	4433
11719	c1	4434
11720	dk	4434
11721	c3	4434
11722	d2	4434
11723	dk	4434
11724	sl1	4434
11725	sl2	4434
11726	c1	4435
11727	sl1	4435
11728	bf	4435
11729	sl1	4435
11730	d1	4435
11731	sl3	4435
11732	sl2	4435
11733	c3	4435
11734	bf	4436
11735	sl1	4436
11736	c1	4436
11737	sl3	4436
11738	c2	4436
11739	sl3	4436
11740	d3	4436
11741	c2	4436
11742	sl2	4436
11743	bf	4436
11744	sl2	4437
11745	bf	4437
11746	d1	4438
11747	d3	4438
11748	dk	4438
11749	sl1	4438
11750	bf	4438
11751	bf	4438
11752	sl1	4438
11753	c3	4438
11754	dk	4438
11755	c1	4438
11756	d1	4439
11757	sl3	4439
11758	sl3	4440
11759	d1	4440
11760	sl2	4440
11761	d3	4440
11762	bf	4441
11763	sl3	4441
11764	c3	4441
11765	sl3	4441
11766	sl2	4441
11767	c3	4441
11768	sl1	4441
11769	c1	4441
11770	c2	4442
11771	sl3	4442
11772	bf	4442
11773	sl1	4442
11774	sl2	4442
11775	d1	4442
11776	d3	4442
11777	d1	4442
11778	d2	4442
11779	bf	4442
11780	d3	4443
11781	dk	4443
11782	sl2	4443
11783	c2	4443
11784	d2	4443
11785	c1	4443
11786	bf	4444
11787	sl3	4444
11788	c3	4444
11789	d3	4444
11790	d3	4444
11791	dk	4444
11792	dk	4444
11793	sl1	4445
11794	sl2	4445
11795	c3	4446
11796	sl1	4446
11797	d3	4447
11798	bf	4447
11799	c3	4447
11800	sl2	4447
11801	d1	4447
11802	c3	4447
11803	sl2	4448
11804	sl1	4448
11805	c3	4448
11806	c3	4448
11807	c3	4448
11808	d1	4448
11809	sl3	4448
11810	bf	4448
11811	c1	4448
11812	sl3	4449
11813	d2	4449
11814	sl2	4449
11815	dk	4449
11816	sl3	4450
11817	d3	4450
11818	sl1	4451
11819	sl2	4451
11820	dk	4451
11821	d1	4451
11822	sl2	4452
11823	d1	4452
11824	d1	4452
11825	d1	4452
11826	d2	4452
11827	c1	4452
11828	dk	4452
11829	d2	4452
11830	sl3	4452
11831	sl3	4452
11832	bf	4452
11833	bf	4453
11834	d3	4453
11835	bf	4454
11836	sl3	4454
11837	sl1	4454
11838	d1	4455
11839	d1	4455
11840	sl1	4456
11841	sl3	4456
11842	sl1	4457
11843	c2	4457
11844	sl3	4457
11845	sl3	4457
11846	d3	4457
11847	c1	4457
11848	d2	4457
11849	c1	4458
11850	c3	4459
11851	d2	4460
11852	sl2	4460
11853	sl3	4461
11854	c3	4461
11855	dk	4461
11856	c2	4461
11857	bf	4461
11858	bf	4461
11859	sl2	4461
11860	sl3	4461
11861	sl1	4461
11862	sl3	4461
11863	bf	4461
11864	dk	4461
11865	bf	4461
11866	c1	4461
11867	sl1	4462
11868	sl2	4462
11869	c3	4462
11870	bf	4462
11871	dk	4462
11872	dk	4462
11873	sl1	4463
11874	c3	4463
11875	d3	4463
11876	c1	4463
11877	d3	4463
11878	c3	4463
11879	sl3	4463
11880	c2	4463
11881	sl3	4464
11882	c2	4464
11883	d3	4465
11884	d3	4465
11885	c2	4465
11886	c2	4466
11887	sl2	4467
11888	sl1	4467
11889	sl3	4467
11890	sl2	4468
11891	bf	4468
11892	d1	4468
11893	c2	4469
11894	d1	4469
11895	d2	4469
11896	d2	4469
11897	c2	4469
11898	dk	4469
11899	c1	4469
11900	sl3	4470
11901	sl1	4470
11902	sl1	4471
11903	c1	4471
11904	sl2	4471
11905	sl3	4471
11906	d3	4471
11907	bf	4471
11908	dk	4471
11909	sl2	4471
11910	c2	4471
11911	sl2	4472
11912	c3	4472
11913	c3	4472
11914	sl2	4472
11915	d3	4472
11916	c2	4472
11917	d3	4472
11918	c3	4472
11919	sl3	4472
11920	d2	4473
11921	sl1	4473
11922	sl2	4473
11923	d2	4473
11924	sl1	4473
11925	sl1	4473
11926	dk	4473
11927	dk	4473
11928	sl1	4473
11929	c2	4474
11930	sl1	4474
11931	dk	4475
11932	c3	4475
11933	sl3	4475
11934	bf	4475
11935	bf	4475
11936	sl1	4475
11937	c2	4475
11938	d3	4475
11939	d1	4476
11940	c3	4476
11941	d2	4477
11942	d3	4477
11943	dk	4478
11944	sl3	4478
11945	d3	4478
11946	c3	4478
11947	d3	4479
11948	bf	4479
11949	c3	4479
11950	d1	4480
11951	c1	4480
11952	c2	4481
11953	d3	4481
11954	sl2	4481
11955	dk	4481
11956	sl3	4481
11957	c1	4481
11958	dk	4481
11959	c1	4481
11960	d2	4481
11961	sl1	4481
11962	d3	4481
11963	c1	4482
11964	c2	4482
11965	sl2	4483
11966	sl3	4483
11967	sl2	4483
11968	d3	4483
11969	sl2	4483
11970	bf	4483
11971	c1	4483
11972	bf	4483
11973	c1	4483
11974	sl3	4483
11975	sl2	4483
11976	d2	4483
11977	sl3	4483
11978	sl2	4483
11979	sl1	4483
11980	dk	4483
11981	sl3	4484
11982	sl2	4484
11983	s2	4485
11984	s2	4485
11985	s2	4485
11986	s1	4486
11987	s1	4486
11988	s2	4486
11989	s1	4486
11990	s1	4487
11991	s2	4487
11992	s1	4487
11993	s1	4487
11994	s1	4487
11995	s1	4488
11996	s1	4488
11997	s1	4488
11998	s2	4488
11999	s1	4489
12000	s1	4489
12001	s2	4490
12002	s1	4490
12003	s1	4490
12004	s2	4490
12005	s1	4490
12006	s2	4490
12007	s2	4490
12008	s2	4490
12009	s2	4491
12010	s1	4491
12011	s1	4492
12012	s1	4492
12013	s1	4493
12014	s1	4494
12015	s1	4494
12016	s2	4495
12017	s2	4495
12018	s1	4495
12019	s1	4496
12020	s2	4496
12021	s1	4497
12022	s1	4497
12023	s1	4497
12024	s1	4497
12025	s2	4497
12026	s1	4497
12027	s2	4498
12028	s1	4498
12029	s2	4498
12030	s2	4498
12031	s2	4498
12032	s1	4499
12033	s1	4499
12034	s2	4500
12035	s2	4500
12036	s1	4500
12037	s2	4500
12038	s1	4500
12039	s1	4501
12040	s2	4501
12041	s2	4502
12042	s1	4502
12043	s2	4502
12044	s2	4502
12045	s2	4503
12046	s1	4503
12047	s1	4504
12048	s2	4504
12049	s1	4505
12050	s2	4505
12051	s2	4505
12052	s2	4505
12053	s2	4505
12054	s1	4506
12055	s1	4506
12056	s2	4507
12057	s2	4507
12058	s2	4507
12059	s1	4507
12060	s2	4507
12061	s1	4507
12062	s2	4508
12063	s1	4509
12064	s1	4509
12065	s2	4509
12066	s2	4509
12067	s1	4510
12068	s2	4510
12069	s2	4510
12070	s1	4511
12071	s1	4512
12072	s2	4512
12073	s2	4513
12074	s1	4513
12075	s2	4514
12076	s2	4514
12077	s1	4515
12078	s1	4515
12079	s2	4516
12080	s2	4516
12081	s1	4517
12082	s1	4518
12083	s1	4519
12084	s2	4519
12085	s2	4520
12086	s1	4520
12087	s1	4520
12088	s2	4521
12089	s1	4521
12090	s1	4521
12091	s2	4522
12092	s2	4522
12093	s2	4522
12094	s1	4522
12095	s1	4523
12096	s2	4523
12097	s1	4523
12098	s1	4523
12099	s1	4524
12100	s2	4524
12101	s2	4524
12102	s2	4524
12103	s2	4524
12104	s2	4525
12105	s1	4525
12106	s1	4525
12107	s2	4525
12108	s1	4525
12109	s2	4526
12110	s1	4526
12111	s1	4526
12112	s1	4526
12113	s2	4526
12114	s1	4527
12115	s2	4528
12116	s2	4528
12117	s1	4529
12118	s2	4529
12119	s2	4529
12120	s2	4530
12121	s1	4530
12122	s1	4530
12123	s1	4530
12124	s1	4530
12125	s1	4530
12126	s2	4531
12127	s1	4531
12128	s1	4531
12129	s1	4531
12130	s1	4531
12131	s2	4531
12132	s1	4531
12133	s2	4531
12134	s1	4532
12135	s2	4532
12136	s1	4533
12137	s1	4533
12138	s1	4534
12139	s1	4534
12140	s1	4535
12141	s1	4535
12142	s2	4535
12143	s1	4535
12144	s2	4536
12145	s2	4536
12146	s1	4536
12147	s2	4536
12148	s2	4536
12149	s1	4536
12150	s1	4536
12151	s1	4537
12152	s2	4537
12153	s1	4537
12154	s1	4537
12155	s2	4537
12156	s1	4538
12157	s2	4538
12158	s1	4539
12159	s2	4539
12160	s1	4539
12161	s1	4539
12162	s2	4540
12163	s2	4540
12164	s1	4540
12165	s2	4540
12166	s2	4540
12167	s2	4541
12168	s1	4541
12169	s2	4542
12170	s2	4543
12171	s2	4543
12172	s1	4543
12173	s2	4543
12174	s2	4543
12175	s1	4544
12176	s2	4544
12177	s2	4545
12178	s1	4545
12179	s2	4546
12180	s1	4546
12181	s2	4546
12182	s2	4546
12183	s1	4546
12184	s2	4547
12185	s1	4547
12186	s1	4548
12187	s2	4548
12188	s1	4548
12189	s2	4549
12190	s2	4549
12191	s2	4549
12192	s2	4549
12193	s2	4549
12194	s1	4549
12195	s1	4550
12196	s2	4550
12197	s1	4550
12198	s2	4551
12199	s1	4551
12200	s1	4551
12201	s1	4551
12202	s2	4551
12203	s1	4552
12204	s2	4552
12205	s1	4552
12206	s2	4552
12207	s1	4552
12208	s1	4552
12209	s2	4553
12210	s2	4553
12211	s1	4553
12212	s2	4553
12213	s2	4554
12214	s2	4554
12215	s1	4554
12216	s2	4554
12217	s2	4555
12218	s1	4555
12219	s2	4556
12220	s2	4556
12221	s2	4557
12222	s2	4557
12223	s2	4557
12224	s1	4557
12225	s2	4557
12226	s2	4558
12227	s1	4559
12228	s1	4559
12229	s2	4560
12230	s1	4560
12231	s2	4560
12232	s2	4560
12233	s1	4560
12234	s1	4560
12235	s2	4560
12236	s2	4561
12237	s1	4561
12238	s2	4562
12239	s2	4562
12240	s2	4562
12241	s1	4562
12242	s2	4562
12243	s1	4563
12244	s1	4563
12245	s1	4564
12246	d2	4565
12247	d3	4566
12248	b	4566
12249	fl	4566
12250	c3	4566
12251	pt	4566
12252	mt	4566
12253	c3	4566
12254	sl3	4566
12255	ms	4567
12256	bf	4567
12257	c1	4568
12258	sl3	4568
12259	b	4568
12260	fl	4568
12261	b	4568
12262	mt	4568
12263	c3	4569
12264	s2	4569
12265	d3	4569
12266	sl2	4569
12267	c1	4569
12268	pt	4570
12269	s2	4570
12270	dk	4570
12271	fl	4570
12272	s1	4570
12273	c2	4570
12274	d1	4571
12275	ts	4571
12276	bs	4571
12277	bf	4571
12278	bs	4571
12279	b	4571
12280	sl3	4571
12281	c1	4571
12282	d3	4571
12283	dk	4572
12284	d2	4572
12285	mt	4573
12286	ts	4573
12287	c3	4574
12288	d3	4574
12289	wc	4575
12290	sl3	4575
12291	c2	4576
12292	bf	4576
12293	d2	4577
12294	bf	4577
12295	d2	4577
12296	fl	4577
12297	ss	4577
12298	sl3	4577
12299	dk	4577
12300	ms	4577
12301	fl	4578
12302	b	4578
12303	c2	4578
12304	pt	4578
12305	c2	4579
12306	s1	4579
12307	s2	4579
12308	sl2	4579
12309	ts	4579
12310	mt	4579
12311	sl1	4579
12312	bs	4580
12313	bf	4580
12314	sl1	4581
12315	sl2	4581
12316	c3	4581
12317	ss	4581
12318	bf	4582
12319	ss	4582
12320	sl2	4583
12321	pt	4583
12322	b	4584
12323	bf	4584
12324	pt	4584
12325	fl	4584
12326	sl2	4584
12327	s1	4584
12328	d3	4584
12329	wc	4584
12330	pt	4585
12331	mt	4585
12332	c3	4585
12333	bs	4585
12334	pt	4585
12335	mt	4585
12336	b	4585
12337	dk	4585
12338	sl2	4585
12339	d1	4585
12340	ss	4585
12341	d3	4585
12342	fl	4585
12343	sl1	4585
12344	pt	4586
12345	c3	4587
12346	c1	4587
12347	dk	4588
12348	ts	4588
12349	sl3	4589
12350	c3	4589
12351	ss	4590
12352	sl3	4591
12353	c1	4591
12354	d2	4591
12355	mt	4591
12356	ts	4591
12357	ss	4592
12358	b	4592
12359	s2	4592
12360	bs	4592
12361	bf	4592
12362	ts	4592
12363	dk	4592
12364	c2	4592
12365	s2	4592
12366	bs	4592
12367	ts	4592
12368	c1	4593
12369	ms	4593
12370	bs	4594
12371	sl3	4594
12372	fl	4594
12373	sl2	4594
12374	mt	4595
12375	ts	4596
12376	sl3	4596
12377	sl1	4597
12378	wc	4597
12379	ss	4597
12380	s1	4597
12381	ms	4597
12382	bs	4597
12383	c2	4598
12384	pt	4598
12385	s1	4599
12386	sl3	4599
12387	ts	4600
12388	fl	4600
12389	b	4601
12390	c3	4601
12391	s2	4601
12392	ss	4601
12393	c3	4601
12394	sl3	4601
12395	bf	4601
12396	d2	4601
12397	c1	4601
12398	c1	4601
12399	bf	4602
12400	s1	4602
12401	mt	4602
12402	ts	4602
12403	c1	4603
12404	d3	4603
12405	sl2	4604
12406	c1	4604
12407	d3	4605
12408	sl2	4605
12409	sl3	4606
12410	c3	4606
12411	ss	4607
12412	b	4608
12413	bs	4609
12414	bf	4609
12415	dk	4609
12416	d3	4609
12417	ms	4609
12418	s1	4609
12419	sl2	4610
12420	pt	4610
12421	ms	4611
12422	fl	4611
12423	sl2	4612
12424	bs	4612
12425	fl	4613
12426	sl1	4613
12427	sl3	4613
12428	s1	4614
12429	mt	4614
12430	pt	4615
12431	bs	4616
12432	s2	4616
12433	mt	4617
12434	fl	4617
12435	d2	4618
12436	ss	4619
12437	bs	4620
12438	c3	4621
12439	bs	4622
12440	pt	4622
12441	ss	4623
12442	wc	4623
12443	c2	4623
12444	pt	4623
12445	bf	4623
12446	bf	4623
12447	c1	4623
12448	wc	4623
12449	sl2	4624
12450	ss	4624
12451	d3	4625
12452	s2	4625
12453	fl	4625
12454	d1	4625
12455	pt	4626
12456	wc	4626
12457	ms	4627
12458	bs	4627
12459	bf	4628
12460	ts	4628
12461	c2	4629
12462	c2	4629
12463	fl	4630
12464	wc	4631
12465	fl	4632
12466	pt	4632
12467	bf	4633
12468	ms	4633
12469	bf	4633
12470	d1	4634
12471	fl	4634
12472	fl	4635
12473	d2	4635
12474	sl3	4636
12475	c1	4636
12476	dk	4637
12477	c1	4637
12478	c2	4637
12479	bf	4637
12480	mt	4638
12481	d1	4638
12482	dk	4638
12483	s2	4638
12484	ms	4638
12485	d2	4638
12486	fl	4639
12487	ss	4640
12488	d1	4640
12489	wc	4641
12490	fl	4641
12491	c1	4641
12492	d2	4641
12493	fl	4641
12494	c3	4641
12495	d2	4642
12496	sl3	4642
12497	c3	4643
12498	s2	4643
12499	s1	4643
12500	ss	4643
12501	fl	4643
12502	mt	4643
12503	fl	4643
12504	sl2	4643
12505	fl	4643
12506	ts	4643
12507	b	4644
12508	ss	4644
12509	bf	4644
12510	pt	4645
12511	dk	4645
12512	c3	4645
12513	fl	4645
12514	ss	4646
12515	fl	4646
12516	bs	4647
12517	sl3	4648
12518	s2	4648
12519	d3	4649
12520	ss	4649
12521	bs	4649
12522	sl1	4649
12523	s2	4649
12524	b	4649
12525	bf	4649
12526	dk	4649
12527	s1	4649
12528	ms	4649
12529	wc	4650
12530	s2	4650
12531	sl2	4651
12532	d1	4651
12533	ts	4651
12534	sl2	4651
12535	c3	4652
12536	dk	4652
12537	ss	4653
12538	c1	4653
12539	d1	4654
12540	c2	4654
12541	ts	4655
12542	d3	4655
12543	fl	4655
12544	ms	4655
12545	ms	4656
12546	ts	4656
12547	d2	4656
12548	dk	4656
12549	s1	4656
12550	ts	4656
12551	bs	4656
12552	c3	4657
12553	c1	4657
12554	d3	4658
12555	bf	4658
12556	pt	4658
12557	dk	4658
12558	sl3	4658
12559	sl2	4659
12560	ts	4659
12561	s2	4660
12562	s2	4661
12563	ts	4661
12564	d1	4662
12565	sl2	4662
12566	bs	4663
12567	ss	4663
12568	c3	4664
12569	b	4664
12570	s2	4664
12571	d1	4664
12572	bf	4664
12573	c1	4664
12574	b	4664
12575	d2	4664
12576	d2	4665
12577	d3	4665
12578	d1	4665
12579	d1	4666
12580	d3	4666
12581	d1	4667
12582	sl2	4668
12583	bf	4668
12584	s1	4668
12585	c1	4668
12586	c2	4668
12587	bs	4668
12588	wc	4668
12589	c3	4668
12590	s1	4669
12591	fl	4669
12592	pt	4670
12593	s1	4670
12594	c3	4671
12595	wc	4671
12596	sl2	4672
12597	ms	4673
12598	c3	4673
12599	pt	4674
12600	mt	4674
12601	ts	4674
12602	dk	4675
12603	pt	4675
12604	sl2	4676
12605	d2	4676
12606	c3	4676
12607	d2	4676
12608	ts	4676
12609	d2	4676
12610	c1	4676
12611	b	4676
12612	c2	4676
12613	ts	4677
12614	c2	4677
12615	bs	4677
12616	c1	4677
12617	fl	4677
12618	sl3	4678
12619	fl	4678
12620	d3	4678
12621	s1	4678
12622	s2	4678
12623	ss	4679
12624	c2	4679
12625	sl3	4680
12626	ss	4680
12627	bf	4680
12628	wc	4680
12629	sl2	4680
12630	ts	4680
12631	ss	4681
12632	dk	4681
12633	bs	4681
12634	wc	4681
12635	dk	4682
12636	fl	4682
12637	dk	4683
12638	d2	4683
12639	s2	4683
12640	ms	4683
12641	c1	4683
12642	c2	4684
12643	ts	4684
12644	pt	4685
12645	c1	4685
12646	sl2	4685
12647	c3	4686
12648	bf	4686
12649	d1	4687
12650	c3	4688
12659	sl3	4693
12661	sl1	4695
12666	d1	4699
12667	d2	4699
12668	sl2	4700
12669	sl2	4701
12670	sl2	4701
12671	c1	4702
12672	sl2	4703
12673	d3	4703
12674	d1	4704
12675	c3	4705
12676	sl1	4705
12677	sl1	4706
12678	d3	4706
12679	sl1	4707
12680	d1	4708
12681	c3	4708
12682	d1	4708
12683	d3	4709
12684	d2	4710
12685	bf	4710
12686	dk	4711
12687	d2	4712
12688	d2	4712
12689	c3	4713
12690	d3	4713
12691	sl3	4713
12692	c1	4714
12693	c1	4714
12694	d1	4715
12695	d2	4715
12696	c1	4715
12697	d1	4716
12698	d2	4716
12699	c3	4716
12700	sl1	4717
12701	c2	4717
12702	d2	4717
12703	sl2	4717
12704	c1	4717
12705	c3	4718
12706	d1	4718
12707	d1	4718
12708	dk	4718
12709	sl1	4719
12710	d3	4719
12711	sl1	4720
12712	sl1	4720
12713	sl3	4721
12714	sl1	4722
12715	sl2	4723
12716	dk	4724
12717	bf	4724
12718	bf	4724
12719	sl3	4725
12720	c2	4726
12721	sl3	4727
12722	sl2	4727
12723	d2	4727
12724	bf	4727
12725	c2	4727
12726	d2	4727
12727	sl3	4728
12728	d1	4728
12729	c1	4728
12730	sl1	4728
12731	c3	4728
12732	sl3	4729
12733	c3	4729
12734	d3	4730
12735	sl2	4730
12736	d3	4730
12737	c3	4730
12738	sl1	4731
12739	sl2	4731
12740	sl2	4732
12741	sl2	4733
12742	c3	4733
12743	c2	4734
12744	sl3	4734
12745	sl1	4734
12746	sl2	4734
12747	bf	4734
12748	bf	4734
12749	c1	4735
12750	c3	4735
12751	d2	4736
12752	d3	4736
12753	d2	4736
12754	d1	4737
12755	d2	4737
12756	sl1	4738
12757	c1	4738
12758	d1	4738
12759	sl3	4738
12760	c2	4739
12761	sl1	4739
12762	d2	4739
12763	c2	4739
12764	dk	4739
12765	d1	4739
12766	d1	4739
12767	sl2	4739
12768	c2	4740
12769	bf	4741
12770	dk	4741
12771	sl3	4741
12772	c2	4742
12773	sl2	4742
12774	c1	4742
12775	c2	4743
12776	d3	4743
12777	d1	4743
12778	sl3	4744
12779	dk	4744
12780	d2	4745
12781	c3	4745
12782	d1	4745
12783	sl1	4745
12784	sl3	4745
12785	bf	4745
12786	sl2	4745
12787	sl2	4746
12788	d3	4746
12789	sl1	4747
12790	bf	4747
12791	sl2	4747
12792	c1	4747
12793	c1	4748
12794	sl3	4748
12795	c2	4749
12796	d3	4749
12797	bf	4749
12798	sl2	4749
12799	c3	4749
12800	sl3	4749
12801	sl1	4750
12802	dk	4750
12803	d3	4750
12804	bf	4750
12805	dk	4750
12806	d3	4750
12807	sl1	4751
12808	c2	4752
12809	d3	4752
12810	sl3	4753
12811	c2	4753
12812	bf	4754
12813	sl3	4754
12814	dk	4755
12815	d2	4755
12816	dk	4756
12817	d3	4756
12818	sl1	4756
12819	bf	4757
12820	c1	4757
12821	sl3	4758
12822	d1	4758
12823	d3	4759
12824	d3	4759
12825	dk	4760
12826	c3	4760
12827	d1	4760
12828	dk	4760
12829	bf	4761
12830	d2	4761
12831	d2	4761
12832	sl2	4762
12833	sl3	4762
12834	sl3	4762
12835	bf	4762
12836	c3	4763
12837	bf	4763
12838	c3	4763
12839	sl2	4764
12840	c2	4765
12841	dk	4765
12842	dk	4765
12843	sl1	4765
12844	sl3	4766
12845	d2	4766
12846	c3	4767
12847	d2	4767
12848	d3	4768
12849	sl2	4769
12850	d3	4770
12851	c2	4770
12852	c3	4771
12853	c3	4772
12854	sl3	4772
12855	dk	4772
12856	d3	4772
12857	c1	4773
12858	bf	4773
12859	c1	4773
12860	d1	4774
12861	d2	4775
12862	dk	4775
12863	sl1	4776
12864	c3	4776
12865	d1	4776
12866	sl1	4776
12867	c3	4777
12868	sl2	4777
12869	d1	4778
12870	sl1	4778
12871	sl3	4779
12872	dk	4779
12873	dk	4779
12874	sl1	4780
12875	d3	4780
12876	bf	4780
12877	d2	4780
12878	sl2	4781
12879	sl1	4781
12880	sl1	4781
12881	d1	4782
12882	d1	4783
12883	sl3	4783
12884	bf	4784
12885	c3	4784
12886	c2	4784
12887	d2	4785
12888	bf	4785
12889	bf	4786
12890	c1	4786
12891	dk	4787
12892	sl2	4787
12893	dk	4787
12894	c2	4787
12895	c1	4787
12896	d2	4788
12897	bf	4788
12898	sl2	4789
12899	sl2	4789
12900	d1	4789
12901	d2	4790
12902	c3	4791
12903	bf	4791
12904	dk	4791
12905	c2	4791
12906	sl3	4792
12907	bf	4792
12908	d2	4793
12909	d2	4794
12910	d2	4795
12911	bf	4795
12912	c3	4796
12913	c1	4796
12914	d2	4796
12915	sl2	4797
12916	c1	4797
12917	d2	4797
12918	c1	4798
12919	bf	4798
12920	d2	4798
12921	sl2	4799
12922	d2	4799
12923	sl3	4800
12924	d1	4800
12925	d2	4800
12926	d3	4801
12927	d1	4801
12928	c1	4801
12929	dk	4801
12930	d3	4802
12931	dk	4802
12932	d1	4803
12933	bf	4804
12934	bf	4804
12935	sl2	4805
12936	dk	4805
12937	sl1	4805
12938	c3	4806
12939	c2	4806
12940	dk	4806
12941	c2	4807
12942	d1	4807
12943	dk	4808
12944	d2	4808
12945	c3	4808
12946	bf	4809
12947	c2	4810
12948	sl1	4811
12949	bf	4812
12950	d3	4813
12951	c2	4813
12952	d2	4813
12953	sl2	4814
12954	c1	4814
12955	sl3	4814
12956	sl2	4814
12957	c1	4815
12958	c2	4815
12959	bf	4816
12960	d3	4816
12961	dk	4816
12962	d3	4817
12963	sl2	4818
12964	sl2	4818
12965	d3	4818
12966	sl1	4819
12967	bf	4819
12968	d3	4820
12969	d3	4820
12970	c3	4820
12971	d3	4821
12972	c1	4821
12973	bf	4822
12974	c1	4822
12975	bf	4823
12976	bf	4823
12977	d2	4824
12978	c2	4824
12979	dk	4824
12980	c2	4824
12981	d1	4825
12982	d2	4825
12983	sl1	4825
12984	dk	4825
12985	sl1	4825
12986	d3	4826
12987	sl1	4826
12988	d3	4826
12989	sl1	4827
12990	sl1	4827
12991	d2	4827
12992	c1	4828
12993	d1	4828
12994	sl3	4828
12995	sl1	4829
12996	dk	4829
12997	d3	4830
12998	d3	4830
12999	d1	4830
13000	bf	4831
13001	d2	4831
13002	c1	4831
13003	sl1	4832
13004	d2	4832
13005	sl3	4833
13006	d1	4833
13007	sl3	4833
13008	d1	4833
13009	sl3	4834
13010	d1	4834
13011	c1	4834
13012	sl2	4835
13013	c2	4835
13014	d1	4835
13015	sl3	4836
13016	d2	4836
13017	c3	4836
13018	d1	4836
13019	d2	4837
13020	sl2	4837
13021	sl1	4837
13022	bf	4838
13023	d2	4838
13024	sl3	4838
13025	sl2	4839
13026	bf	4839
13027	sl3	4839
13028	sl3	4839
13029	d1	4839
13030	c1	4840
13031	d2	4840
13032	sl1	4840
13033	sl2	4840
13034	bf	4841
13035	sl1	4841
13036	d3	4841
13037	d2	4841
13038	c1	4842
13039	c2	4842
13040	bf	4843
13041	sl3	4843
13042	c3	4843
13043	d2	4843
13044	sl2	4844
13045	sl1	4844
13046	d1	4844
13047	c1	4845
13048	sl1	4845
13049	sl3	4846
13050	sl2	4847
13051	bf	4847
13052	c2	4848
13053	d1	4848
13054	d3	4848
13055	d2	4849
13056	c3	4849
13057	dk	4850
13058	bf	4850
13059	c1	4850
13060	sl2	4851
13061	d2	4851
13062	d2	4851
13063	d1	4851
13064	bf	4852
13065	c1	4852
13066	c1	4852
13067	dk	4853
13068	dk	4853
13069	sl2	4853
13070	sl1	4854
13071	d3	4854
13072	sl2	4855
13073	c2	4856
13074	c2	4856
13075	d3	4856
13076	c3	4857
13077	sl3	4857
13078	d1	4857
13079	sl3	4858
13080	bf	4858
13081	sl3	4858
13082	c3	4858
13083	d2	4858
13084	dk	4859
13085	c1	4859
13086	c3	4860
13087	bf	4860
13088	sl2	4861
13089	c3	4861
13090	d1	4862
13091	bf	4863
13092	d2	4863
13093	dk	4863
13094	dk	4863
13095	c3	4864
13096	d3	4864
13097	d1	4864
13098	c3	4864
13099	c3	4865
13100	d1	4865
13101	sl1	4866
13102	bf	4866
13103	sl3	4867
13104	d3	4867
13105	c3	4867
13106	d1	4868
13107	bf	4868
13108	sl2	4869
13109	c1	4869
13110	c1	4869
13111	c2	4870
13112	sl3	4870
13113	sl2	4870
13114	d3	4870
13115	bf	4871
13116	sl2	4871
13117	c2	4871
13118	sl2	4871
13119	c1	4872
13120	c2	4872
13121	d3	4872
13122	c1	4873
13123	c3	4873
13124	sl2	4873
13125	c1	4874
13126	sl3	4874
13127	d3	4875
13128	c1	4875
13129	d1	4875
13130	sl1	4876
13131	c1	4876
13132	bf	4877
13133	c2	4877
13134	c3	4877
13135	d1	4878
13136	d2	4878
13137	c1	4878
13138	c3	4878
13139	d2	4879
13140	sl2	4879
13141	sl2	4880
13142	sl1	4880
13143	sl1	4881
13144	sl1	4881
13145	sl2	4881
13146	sl1	4882
13147	sl1	4882
13148	bf	4882
13149	sl3	4883
13150	sl3	4884
13151	c3	4885
13152	c1	4885
13153	dk	4886
13154	d1	4887
